Code,Site ID,Site Name,Scene Name,Scene Date
520810000020-45,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280352007234PAC01,2007/08/22
520810000020-46,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280362007234PAC01,2007/08/22
520810000020-47,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352007131PAC01,2007/05/11
520810000020-48,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362007131PAC01,2007/05/11
520810000020-49,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362007115PAC01,2007/04/25
520810000020-50,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352007099PAC01,2007/04/09
520810000020-51,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362007099PAC01,2007/04/09
520810000020-52,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352006304PAC01,2006/10/31
520810000020-53,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362006304PAC01,2006/10/31
520810000020-54,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362006256PAC04,2006/09/13
520810000020-55,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352006256PAC04,2006/09/13
520810000020-56,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352006208PAC01,2006/07/27
520810000020-57,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362006208PAC01,2006/07/27
520810000020-58,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280362006167PAC01,2006/06/16
520810000020-59,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280352006167PAC01,2006/06/16
520810000020-60,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280352006151PAC01,2006/05/31
520810000020-61,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280362006151PAC01,2006/05/31
520810000020-62,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280362006103PAC01,2006/04/13
520810000020-63,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280352006103PAC01,2006/04/13
520810000020-64,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352005285PAC01,2005/10/12
520810000020-65,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362005285PAC01,2005/10/12
520810000020-66,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352005269PAC01,2005/09/26
520810000020-67,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362005269PAC01,2005/09/26
520810000020-68,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280362005244GNC01,2005/09/01
520810000020-69,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280352005244GNC01,2005/09/01
520810000020-70,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352005173EDC00,2005/06/22
520810000020-71,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362005173PAC01,2005/06/22
520810000020-72,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280352004242PAC01,2004/08/29
520810000020-73,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280362004242PAC01,2004/08/29
520810000020-74,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362004203PAC01,2004/07/21
520810000020-75,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352004203PAC01,2004/07/21
520810000020-76,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352003344PAC02,2003/12/10
520810000020-77,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362003344PAC02,2003/12/10
520810000020-78,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352003296PAC02,2003/10/23
520810000020-79,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362003296PAC02,2003/10/23
520810000020-80,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362003280PAC02,2003/10/07
520810000020-81,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352003280PAC02,2003/10/07
520810000020-82,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280362003191PAC02,2003/07/10
520810000020-83,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280352003191PAC02,2003/07/10
520810000020-84,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280362003175LGS02,2003/06/24
520810000020-85,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50280352003175LGS02,2003/06/24
520810000020-86,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270362003120LGS01,2003/04/30
520810000020-87,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LT50270352003120LGS01,2003/04/30
520810000020-88,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352012201EDC00,2012/07/19
520810000020-89,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362012201EDC00,2012/07/19
520810000020-90,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352012176EDC00,2012/06/24
520810000020-91,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362012176EDC00,2012/06/24
520810000020-92,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362012144EDC00,2012/05/23
520810000020-93,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352012144EDC00,2012/05/23
520810000020-94,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362012032EDC00,2012/02/01
520810000020-95,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352012032EDC00,2012/02/01
520810000020-96,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362011285EDC00,2011/10/12
520810000020-97,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352011285EDC00,2011/10/12
520810000020-98,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362011237EDC00,2011/08/25
520810000020-99,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352011237EDC00,2011/08/25
